Command line
Loss = 7.1199e-01, PNorm = 444.5827, GNorm = 0.5873, lr_0 = 7.8178e-04
Loss = 6.1962e-01, PNorm = 444.7189, GNorm = 0.6360, lr_0 = 7.8166e-04
Loss = 6.2103e-01, PNorm = 444.8287, GNorm = 0.4929, lr_0 = 7.8155e-04
Loss = 7.0194e-01, PNorm = 444.9220, GNorm = 0.4560, lr_0 = 7.8144e-04
Loss = 5.7530e-01, PNorm = 445.0022, GNorm = 0.4418, lr_0 = 7.8132e-04
Loss = 7.3055e-01, PNorm = 445.0727, GNorm = 0.5791, lr_0 = 7.8121e-04
Loss = 6.5181e-01, PNorm = 445.1388, GNorm = 0.5572, lr_0 = 7.8110e-04
Loss = 5.8577e-01, PNorm = 445.1983, GNorm = 0.3898, lr_0 = 7.8099e-04
Loss = 6.6001e-01, PNorm = 445.2478, GNorm = 0.5254, lr_0 = 7.8087e-04
Loss = 6.6390e-01, PNorm = 445.2987, GNorm = 0.5461, lr_0 = 7.8076e-04
Loss = 6.7952e-01, PNorm = 445.3699, GNorm = 0.5171, lr_0 = 7.8065e-04
Loss = 6.0974e-01, PNorm = 445.4398, GNorm = 0.5402, lr_0 = 7.8053e-04
Loss = 6.1118e-01, PNorm = 445.5087, GNorm = 0.5569, lr_0 = 7.8042e-04
Loss = 5.9074e-01, PNorm = 445.5788, GNorm = 0.5478, lr_0 = 7.8031e-04
Loss = 6.9345e-01, PNorm = 445.6629, GNorm = 0.7309, lr_0 = 7.8020e-04
Loss = 7.2579e-01, PNorm = 445.7509, GNorm = 0.5970, lr_0 = 7.8008e-04
Loss = 6.2399e-01, PNorm = 445.8712, GNorm = 0.4291, lr_0 = 7.7997e-04
Loss = 6.2982e-01, PNorm = 445.9592, GNorm = 0.7698, lr_0 = 7.7986e-04
Loss = 7.3571e-01, PNorm = 446.0219, GNorm = 0.6377, lr_0 = 7.7974e-04
Loss = 5.6084e-01, PNorm = 446.0962, GNorm = 0.4814, lr_0 = 7.7963e-04
Loss = 7.8510e-01, PNorm = 446.1644, GNorm = 1.0214, lr_0 = 7.7952e-04
Loss = 6.6837e-01, PNorm = 446.2385, GNorm = 0.5815, lr_0 = 7.7941e-04
Loss = 7.2348e-01, PNorm = 446.3370, GNorm = 0.4642, lr_0 = 7.7929e-04
Loss = 6.6476e-01, PNorm = 446.4525, GNorm = 0.5087, lr_0 = 7.7918e-04
Loss = 6.4598e-01, PNorm = 446.5398, GNorm = 0.6769, lr_0 = 7.7907e-04
Loss = 5.0972e-01, PNorm = 446.6143, GNorm = 0.3889, lr_0 = 7.7896e-04
Loss = 7.2145e-01, PNorm = 446.6843, GNorm = 0.5799, lr_0 = 7.7884e-04
Loss = 6.6155e-01, PNorm = 446.7675, GNorm = 0.5290, lr_0 = 7.7873e-04
Loss = 7.5658e-01, PNorm = 446.8636, GNorm = 0.6777, lr_0 = 7.7862e-04
Loss = 6.3100e-01, PNorm = 446.9666, GNorm = 0.4136, lr_0 = 7.7851e-04
Loss = 5.8151e-01, PNorm = 447.0566, GNorm = 0.5787, lr_0 = 7.7839e-04
Loss = 6.2737e-01, PNorm = 447.1219, GNorm = 0.5117, lr_0 = 7.7828e-04
Loss = 6.3412e-01, PNorm = 447.1790, GNorm = 0.6405, lr_0 = 7.7817e-04
Loss = 5.7426e-01, PNorm = 447.2277, GNorm = 0.4586, lr_0 = 7.7806e-04
Loss = 6.6222e-01, PNorm = 447.2790, GNorm = 0.6416, lr_0 = 7.7794e-04
Loss = 5.6819e-01, PNorm = 447.3415, GNorm = 0.6855, lr_0 = 7.7783e-04
Loss = 7.0007e-01, PNorm = 447.4029, GNorm = 0.6093, lr_0 = 7.7772e-04
Loss = 5.5258e-01, PNorm = 447.4670, GNorm = 0.4537, lr_0 = 7.7761e-04
Loss = 7.2108e-01, PNorm = 447.5252, GNorm = 0.4446, lr_0 = 7.7750e-04
Loss = 6.3762e-01, PNorm = 447.5944, GNorm = 0.6162, lr_0 = 7.7738e-04
Loss = 6.5413e-01, PNorm = 447.6751, GNorm = 0.6502, lr_0 = 7.7727e-04
Loss = 7.2331e-01, PNorm = 447.7647, GNorm = 0.7150, lr_0 = 7.7716e-04
Loss = 7.1861e-01, PNorm = 447.8589, GNorm = 0.9730, lr_0 = 7.7705e-04
Loss = 6.8909e-01, PNorm = 447.9551, GNorm = 0.4017, lr_0 = 7.7693e-04
Loss = 5.1895e-01, PNorm = 448.0641, GNorm = 0.4475, lr_0 = 7.7682e-04
Loss = 6.7491e-01, PNorm = 448.1629, GNorm = 0.6079, lr_0 = 7.7671e-04
Loss = 6.7153e-01, PNorm = 448.2665, GNorm = 0.3911, lr_0 = 7.7660e-04
Loss = 6.9133e-01, PNorm = 448.3649, GNorm = 0.5941, lr_0 = 7.7649e-04
Loss = 7.3036e-01, PNorm = 448.4514, GNorm = 0.5445, lr_0 = 7.7637e-04
Loss = 5.8547e-01, PNorm = 448.5263, GNorm = 0.8215, lr_0 = 7.7626e-04
Loss = 6.4148e-01, PNorm = 448.5935, GNorm = 0.6901, lr_0 = 7.7615e-04
Loss = 6.7161e-01, PNorm = 448.6651, GNorm = 0.5192, lr_0 = 7.7604e-04
Loss = 7.3022e-01, PNorm = 448.7543, GNorm = 0.7669, lr_0 = 7.7592e-04
Loss = 6.5904e-01, PNorm = 448.8362, GNorm = 0.5061, lr_0 = 7.7581e-04
Loss = 7.2550e-01, PNorm = 448.9106, GNorm = 0.8561, lr_0 = 7.7570e-04
Loss = 5.5108e-01, PNorm = 448.9845, GNorm = 0.4639, lr_0 = 7.7559e-04
Loss = 8.0071e-01, PNorm = 449.0496, GNorm = 0.6519, lr_0 = 7.7548e-04
Loss = 6.4349e-01, PNorm = 449.1281, GNorm = 0.7205, lr_0 = 7.7536e-04
Loss = 5.9040e-01, PNorm = 449.2263, GNorm = 0.6448, lr_0 = 7.7525e-04
Loss = 7.0326e-01, PNorm = 449.3014, GNorm = 0.3945, lr_0 = 7.7514e-04
Loss = 6.7076e-01, PNorm = 449.4002, GNorm = 0.4836, lr_0 = 7.7503e-04
Loss = 7.7965e-01, PNorm = 449.5048, GNorm = 0.8791, lr_0 = 7.7492e-04
Loss = 6.7514e-01, PNorm = 449.6132, GNorm = 0.6923, lr_0 = 7.7480e-04
Loss = 5.7186e-01, PNorm = 449.7256, GNorm = 0.5543, lr_0 = 7.7469e-04
Loss = 7.2183e-01, PNorm = 449.8080, GNorm = 0.5400, lr_0 = 7.7458e-04
Loss = 6.2375e-01, PNorm = 449.8894, GNorm = 0.6118, lr_0 = 7.7447e-04
Loss = 6.0504e-01, PNorm = 449.9734, GNorm = 0.5818, lr_0 = 7.7436e-04
Loss = 6.9806e-01, PNorm = 450.0376, GNorm = 0.9087, lr_0 = 7.7425e-04
Loss = 7.8751e-01, PNorm = 450.0933, GNorm = 0.7719, lr_0 = 7.7413e-04
Loss = 8.0300e-01, PNorm = 450.1872, GNorm = 0.8817, lr_0 = 7.7402e-04
Loss = 6.9394e-01, PNorm = 450.3249, GNorm = 0.6550, lr_0 = 7.7391e-04
Loss = 6.7987e-01, PNorm = 450.4417, GNorm = 0.4652, lr_0 = 7.7380e-04
Loss = 5.9077e-01, PNorm = 450.5228, GNorm = 0.5484, lr_0 = 7.7369e-04
Loss = 5.5972e-01, PNorm = 450.5824, GNorm = 0.6410, lr_0 = 7.7357e-04
Loss = 6.5451e-01, PNorm = 450.6224, GNorm = 0.4092, lr_0 = 7.7346e-04
Loss = 7.1335e-01, PNorm = 450.6629, GNorm = 0.6881, lr_0 = 7.7335e-04
Loss = 5.5754e-01, PNorm = 450.7175, GNorm = 0.6179, lr_0 = 7.7324e-04
Loss = 5.5933e-01, PNorm = 450.7720, GNorm = 1.1073, lr_0 = 7.7313e-04
Loss = 6.5406e-01, PNorm = 450.8150, GNorm = 0.8097, lr_0 = 7.7302e-04
Loss = 7.0588e-01, PNorm = 450.8660, GNorm = 0.5238, lr_0 = 7.7290e-04
Loss = 5.9530e-01, PNorm = 450.9413, GNorm = 0.4590, lr_0 = 7.7279e-04
Loss = 6.8313e-01, PNorm = 451.0137, GNorm = 0.6596, lr_0 = 7.7268e-04
Loss = 7.2747e-01, PNorm = 451.0949, GNorm = 0.5913, lr_0 = 7.7257e-04
Loss = 6.7012e-01, PNorm = 451.2043, GNorm = 0.5251, lr_0 = 7.7246e-04
Loss = 6.9616e-01, PNorm = 451.3081, GNorm = 0.7346, lr_0 = 7.7235e-04
Loss = 6.3299e-01, PNorm = 451.3983, GNorm = 0.6041, lr_0 = 7.7223e-04
Loss = 6.3844e-01, PNorm = 451.4797, GNorm = 0.4625, lr_0 = 7.7212e-04
Loss = 6.7246e-01, PNorm = 451.5585, GNorm = 0.7499, lr_0 = 7.7201e-04
Loss = 7.4039e-01, PNorm = 451.6333, GNorm = 0.7006, lr_0 = 7.7190e-04
Loss = 6.4657e-01, PNorm = 451.7294, GNorm = 0.6059, lr_0 = 7.7179e-04
Loss = 5.8779e-01, PNorm = 451.8259, GNorm = 0.4308, lr_0 = 7.7168e-04
Loss = 5.1552e-01, PNorm = 451.8974, GNorm = 0.6303, lr_0 = 7.7157e-04
Loss = 7.0198e-01, PNorm = 451.9572, GNorm = 0.8090, lr_0 = 7.7145e-04
Loss = 6.6561e-01, PNorm = 452.0326, GNorm = 0.8670, lr_0 = 7.7134e-04
Loss = 6.4383e-01, PNorm = 452.1181, GNorm = 0.4316, lr_0 = 7.7123e-04
Loss = 5.5906e-01, PNorm = 452.2137, GNorm = 0.6913, lr_0 = 7.7112e-04
Loss = 5.9219e-01, PNorm = 452.3180, GNorm = 0.4948, lr_0 = 7.7101e-04
Loss = 7.4948e-01, PNorm = 452.4034, GNorm = 0.4907, lr_0 = 7.7090e-04
Loss = 6.4335e-01, PNorm = 452.4963, GNorm = 0.7119, lr_0 = 7.7079e-04
Loss = 6.1334e-01, PNorm = 452.5800, GNorm = 0.4572, lr_0 = 7.7067e-04
Loss = 6.5599e-01, PNorm = 452.6418, GNorm = 0.5700, lr_0 = 7.7056e-04
Loss = 6.7062e-01, PNorm = 452.6912, GNorm = 0.9940, lr_0 = 7.7045e-04
Loss = 4.9084e-01, PNorm = 452.7579, GNorm = 0.5586, lr_0 = 7.7034e-04
Loss = 5.4695e-01, PNorm = 452.8237, GNorm = 0.5765, lr_0 = 7.7023e-04
Loss = 7.6860e-01, PNorm = 452.8779, GNorm = 0.5021, lr_0 = 7.7012e-04
Loss = 6.1894e-01, PNorm = 452.9580, GNorm = 0.4784, lr_0 = 7.7001e-04
Loss = 6.4968e-01, PNorm = 453.0602, GNorm = 0.5520, lr_0 = 7.6990e-04
Loss = 7.5321e-01, PNorm = 453.1379, GNorm = 1.1794, lr_0 = 7.6978e-04
Loss = 6.1362e-01, PNorm = 453.2383, GNorm = 0.6180, lr_0 = 7.6967e-04
Loss = 6.1974e-01, PNorm = 453.3429, GNorm = 0.9233, lr_0 = 7.6956e-04
Loss = 6.9032e-01, PNorm = 453.4308, GNorm = 0.6435, lr_0 = 7.6945e-04
Loss = 6.7330e-01, PNorm = 453.5194, GNorm = 0.6665, lr_0 = 7.6934e-04
Loss = 6.1836e-01, PNorm = 453.6000, GNorm = 0.5888, lr_0 = 7.6923e-04
Loss = 7.6902e-01, PNorm = 453.6672, GNorm = 0.5183, lr_0 = 7.6912e-04
Loss = 6.0163e-01, PNorm = 453.7671, GNorm = 0.4599, lr_0 = 7.6901e-04
Loss = 6.1892e-01, PNorm = 453.8760, GNorm = 0.4885, lr_0 = 7.6889e-04
Loss = 7.1471e-01, PNorm = 453.9771, GNorm = 0.6442, lr_0 = 7.6878e-04
Loss = 7.0430e-01, PNorm = 454.0878, GNorm = 0.5058, lr_0 = 7.6867e-04
Loss = 6.2101e-01, PNorm = 454.1988, GNorm = 0.4823, lr_0 = 7.6856e-04
Loss = 5.7512e-01, PNorm = 454.2845, GNorm = 0.4907, lr_0 = 7.6845e-04
Loss = 7.1152e-01, PNorm = 454.3568, GNorm = 0.7637, lr_0 = 7.6834e-04
Loss = 5.9834e-01, PNorm = 454.4270, GNorm = 0.5247, lr_0 = 7.6823e-04
Loss = 6.2063e-01, PNorm = 454.4867, GNorm = 0.5043, lr_0 = 7.6812e-04
Loss = 6.6234e-01, PNorm = 454.5411, GNorm = 0.8096, lr_0 = 7.6801e-04
Loss = 6.0076e-01, PNorm = 454.6047, GNorm = 0.5522, lr_0 = 7.6790e-04
Loss = 5.7962e-01, PNorm = 454.6833, GNorm = 0.4391, lr_0 = 7.6779e-04
Loss = 6.5085e-01, PNorm = 454.7513, GNorm = 0.5513, lr_0 = 7.6767e-04
Loss = 6.9768e-01, PNorm = 454.8267, GNorm = 0.4833, lr_0 = 7.6756e-04
Loss = 6.3465e-01, PNorm = 454.9445, GNorm = 0.4745, lr_0 = 7.6745e-04
Loss = 6.7755e-01, PNorm = 455.0659, GNorm = 0.4698, lr_0 = 7.6734e-04
Loss = 7.1733e-01, PNorm = 455.2062, GNorm = 0.6132, lr_0 = 7.6723e-04
Loss = 6.9514e-01, PNorm = 455.3230, GNorm = 0.9840, lr_0 = 7.6712e-04
Loss = 7.5557e-01, PNorm = 455.4234, GNorm = 0.7271, lr_0 = 7.6701e-04
Loss = 6.6804e-01, PNorm = 455.5190, GNorm = 0.6354, lr_0 = 7.6690e-04
Loss = 7.9098e-01, PNorm = 455.6217, GNorm = 0.5291, lr_0 = 7.6679e-04
Loss = 6.3283e-01, PNorm = 455.7395, GNorm = 0.7149, lr_0 = 7.6668e-04
Loss = 6.8491e-01, PNorm = 455.8383, GNorm = 0.7341, lr_0 = 7.6657e-04
Loss = 5.5544e-01, PNorm = 455.9178, GNorm = 0.4585, lr_0 = 7.6646e-04
Loss = 6.2939e-01, PNorm = 455.9734, GNorm = 0.5299, lr_0 = 7.6634e-04
Loss = 6.8504e-01, PNorm = 456.0321, GNorm = 0.6274, lr_0 = 7.6623e-04
Loss = 5.4178e-01, PNorm = 456.1202, GNorm = 0.8520, lr_0 = 7.6612e-04
Loss = 7.5435e-01, PNorm = 456.1955, GNorm = 0.5109, lr_0 = 7.6601e-04
Loss = 6.4264e-01, PNorm = 456.2757, GNorm = 0.6208, lr_0 = 7.6590e-04
Loss = 6.0942e-01, PNorm = 456.3533, GNorm = 0.5947, lr_0 = 7.6579e-04
Loss = 7.3369e-01, PNorm = 456.4305, GNorm = 0.7185, lr_0 = 7.6568e-04
Loss = 6.6291e-01, PNorm = 456.5138, GNorm = 0.5555, lr_0 = 7.6557e-04
Loss = 5.9590e-01, PNorm = 456.5902, GNorm = 0.5356, lr_0 = 7.6546e-04
Loss = 6.6749e-01, PNorm = 456.6595, GNorm = 0.4830, lr_0 = 7.6535e-04
Loss = 5.6396e-01, PNorm = 456.7246, GNorm = 0.6883, lr_0 = 7.6524e-04
Loss = 6.8933e-01, PNorm = 456.7805, GNorm = 0.4608, lr_0 = 7.6513e-04
Loss = 5.6751e-01, PNorm = 456.8325, GNorm = 0.4930, lr_0 = 7.6502e-04
Loss = 6.4929e-01, PNorm = 456.8758, GNorm = 0.4458, lr_0 = 7.6491e-04
Loss = 6.7914e-01, PNorm = 456.9141, GNorm = 0.6392, lr_0 = 7.6480e-04
Loss = 6.8680e-01, PNorm = 456.9562, GNorm = 0.5072, lr_0 = 7.6469e-04
Loss = 6.9577e-01, PNorm = 457.0115, GNorm = 0.7006, lr_0 = 7.6458e-04
Loss = 6.4925e-01, PNorm = 457.0857, GNorm = 0.6554, lr_0 = 7.6446e-04
Loss = 6.3761e-01, PNorm = 457.1544, GNorm = 0.6013, lr_0 = 7.6435e-04
Loss = 5.4960e-01, PNorm = 457.2132, GNorm = 0.6156, lr_0 = 7.6424e-04
Loss = 5.3629e-01, PNorm = 457.2556, GNorm = 0.6163, lr_0 = 7.6413e-04
Loss = 6.2522e-01, PNorm = 457.2911, GNorm = 0.4610, lr_0 = 7.6402e-04
Loss = 6.6530e-01, PNorm = 457.3418, GNorm = 0.7204, lr_0 = 7.6391e-04
Loss = 7.4561e-01, PNorm = 457.4027, GNorm = 0.9045, lr_0 = 7.6380e-04
Loss = 6.5494e-01, PNorm = 457.4608, GNorm = 0.5345, lr_0 = 7.6369e-04
Loss = 5.9720e-01, PNorm = 457.5468, GNorm = 0.5667, lr_0 = 7.6358e-04
Loss = 6.1099e-01, PNorm = 457.6293, GNorm = 0.9439, lr_0 = 7.6347e-04
Loss = 6.8812e-01, PNorm = 457.7009, GNorm = 0.5648, lr_0 = 7.6336e-04
Loss = 6.9310e-01, PNorm = 457.7860, GNorm = 0.5012, lr_0 = 7.6325e-04
Loss = 6.1985e-01, PNorm = 457.8851, GNorm = 0.4537, lr_0 = 7.6314e-04
Loss = 5.8216e-01, PNorm = 457.9796, GNorm = 0.4505, lr_0 = 7.6303e-04
Loss = 5.8243e-01, PNorm = 458.0558, GNorm = 0.3689, lr_0 = 7.6292e-04
Loss = 6.5587e-01, PNorm = 458.1156, GNorm = 0.5124, lr_0 = 7.6281e-04
Loss = 6.3038e-01, PNorm = 458.1753, GNorm = 0.7336, lr_0 = 7.6270e-04
Loss = 5.6838e-01, PNorm = 458.2445, GNorm = 0.4729, lr_0 = 7.6259e-04
Loss = 6.4039e-01, PNorm = 458.2979, GNorm = 0.6364, lr_0 = 7.6248e-04
Loss = 6.4845e-01, PNorm = 458.3540, GNorm = 0.4104, lr_0 = 7.6237e-04
Loss = 7.0185e-01, PNorm = 458.4054, GNorm = 0.8471, lr_0 = 7.6226e-04
Loss = 6.7278e-01, PNorm = 458.4601, GNorm = 0.5096, lr_0 = 7.6215e-04
Loss = 6.6915e-01, PNorm = 458.5336, GNorm = 0.7805, lr_0 = 7.6204e-04
Loss = 6.5782e-01, PNorm = 458.6229, GNorm = 0.5316, lr_0 = 7.6193e-04
Loss = 6.9047e-01, PNorm = 458.7169, GNorm = 0.6554, lr_0 = 7.6182e-04
Loss = 6.8927e-01, PNorm = 458.7876, GNorm = 0.7137, lr_0 = 7.6171e-04
Loss = 6.6778e-01, PNorm = 458.8642, GNorm = 0.5365, lr_0 = 7.6160e-04
Loss = 5.8436e-01, PNorm = 458.9580, GNorm = 0.6520, lr_0 = 7.6149e-04
Loss = 6.8350e-01, PNorm = 459.0371, GNorm = 0.5732, lr_0 = 7.6138e-04
Loss = 6.6052e-01, PNorm = 459.1225, GNorm = 0.7041, lr_0 = 7.6127e-04
Loss = 7.1295e-01, PNorm = 459.2207, GNorm = 0.7100, lr_0 = 7.6116e-04
Loss = 6.1877e-01, PNorm = 459.3161, GNorm = 0.6329, lr_0 = 7.6105e-04
Loss = 7.0804e-01, PNorm = 459.3984, GNorm = 0.5051, lr_0 = 7.6094e-04
Loss = 6.2554e-01, PNorm = 459.4882, GNorm = 0.7050, lr_0 = 7.6083e-04
Loss = 6.3366e-01, PNorm = 459.5911, GNorm = 0.7332, lr_0 = 7.6072e-04
Loss = 5.7104e-01, PNorm = 459.6813, GNorm = 0.4745, lr_0 = 7.6061e-04
Loss = 6.7611e-01, PNorm = 459.7539, GNorm = 0.9805, lr_0 = 7.6050e-04
Loss = 6.7130e-01, PNorm = 459.8145, GNorm = 0.9112, lr_0 = 7.6039e-04
Loss = 5.2208e-01, PNorm = 459.8847, GNorm = 0.5288, lr_0 = 7.6028e-04
Loss = 6.6212e-01, PNorm = 459.9588, GNorm = 0.6349, lr_0 = 7.6017e-04
Loss = 6.2300e-01, PNorm = 460.0259, GNorm = 1.1386, lr_0 = 7.6006e-04
Loss = 5.9381e-01, PNorm = 460.0870, GNorm = 0.8508, lr_0 = 7.5995e-04
Loss = 6.3666e-01, PNorm = 460.1574, GNorm = 0.4674, lr_0 = 7.5984e-04
Loss = 7.2115e-01, PNorm = 460.2471, GNorm = 1.0481, lr_0 = 7.5973e-04
Loss = 6.2871e-01, PNorm = 460.3454, GNorm = 0.4430, lr_0 = 7.5962e-04
Loss = 6.2084e-01, PNorm = 460.4320, GNorm = 0.4917, lr_0 = 7.5951e-04
Loss = 5.7227e-01, PNorm = 460.5050, GNorm = 0.6191, lr_0 = 7.5940e-04
Loss = 7.7807e-01, PNorm = 460.5705, GNorm = 0.5158, lr_0 = 7.5929e-04
Loss = 6.8180e-01, PNorm = 460.6789, GNorm = 0.6610, lr_0 = 7.5918e-04
Loss = 6.6607e-01, PNorm = 460.8225, GNorm = 0.4025, lr_0 = 7.5907e-04
Loss = 5.6660e-01, PNorm = 460.9845, GNorm = 0.6655, lr_0 = 7.5896e-04
Loss = 6.5093e-01, PNorm = 461.0854, GNorm = 0.6035, lr_0 = 7.5885e-04
Loss = 6.9851e-01, PNorm = 461.1660, GNorm = 0.5931, lr_0 = 7.5874e-04
Loss = 7.4511e-01, PNorm = 461.2525, GNorm = 1.0877, lr_0 = 7.5863e-04
Loss = 7.1420e-01, PNorm = 461.3430, GNorm = 0.7082, lr_0 = 7.5852e-04
Loss = 5.9513e-01, PNorm = 461.4450, GNorm = 0.7902, lr_0 = 7.5841e-04
Loss = 6.9478e-01, PNorm = 461.5400, GNorm = 0.6692, lr_0 = 7.5831e-04
Loss = 5.8549e-01, PNorm = 461.6426, GNorm = 0.6030, lr_0 = 7.5820e-04
Loss = 6.6842e-01, PNorm = 461.7366, GNorm = 0.8598, lr_0 = 7.5809e-04
Loss = 5.7091e-01, PNorm = 461.8220, GNorm = 0.7693, lr_0 = 7.5798e-04
Loss = 7.5387e-01, PNorm = 461.9053, GNorm = 0.9112, lr_0 = 7.5787e-04
Loss = 6.3899e-01, PNorm = 461.9976, GNorm = 0.7460, lr_0 = 7.5776e-04
Loss = 6.1141e-01, PNorm = 462.0917, GNorm = 0.4700, lr_0 = 7.5765e-04
Loss = 5.7301e-01, PNorm = 462.1721, GNorm = 0.5227, lr_0 = 7.5754e-04
Loss = 5.8829e-01, PNorm = 462.2482, GNorm = 0.6882, lr_0 = 7.5743e-04
Loss = 7.3305e-01, PNorm = 462.3403, GNorm = 0.6259, lr_0 = 7.5732e-04
Loss = 6.9868e-01, PNorm = 462.4435, GNorm = 0.6473, lr_0 = 7.5721e-04
Loss = 5.4472e-01, PNorm = 462.5320, GNorm = 0.3633, lr_0 = 7.5710e-04
Loss = 6.9035e-01, PNorm = 462.5952, GNorm = 0.6007, lr_0 = 7.5699e-04
Loss = 6.4841e-01, PNorm = 462.6553, GNorm = 0.6165, lr_0 = 7.5688e-04
Loss = 6.7614e-01, PNorm = 462.7375, GNorm = 0.6459, lr_0 = 7.5677e-04
Loss = 6.5899e-01, PNorm = 462.8205, GNorm = 0.5056, lr_0 = 7.5666e-04
Loss = 7.4154e-01, PNorm = 462.9135, GNorm = 0.5565, lr_0 = 7.5655e-04
Loss = 7.5888e-01, PNorm = 463.0311, GNorm = 0.7050, lr_0 = 7.5645e-04
Loss = 7.0486e-01, PNorm = 463.1607, GNorm = 0.8347, lr_0 = 7.5634e-04
Loss = 5.5483e-01, PNorm = 463.2650, GNorm = 0.4548, lr_0 = 7.5623e-04
Loss = 6.2096e-01, PNorm = 463.3447, GNorm = 0.6009, lr_0 = 7.5612e-04
Loss = 6.8409e-01, PNorm = 463.4190, GNorm = 0.8665, lr_0 = 7.5601e-04
Loss = 6.2935e-01, PNorm = 463.4964, GNorm = 0.5179, lr_0 = 7.5590e-04
Loss = 6.2337e-01, PNorm = 463.5711, GNorm = 0.5363, lr_0 = 7.5579e-04
Loss = 6.4459e-01, PNorm = 463.6406, GNorm = 0.7425, lr_0 = 7.5568e-04
Loss = 6.8700e-01, PNorm = 463.7191, GNorm = 0.4044, lr_0 = 7.5557e-04
Loss = 7.2836e-01, PNorm = 463.7877, GNorm = 0.5735, lr_0 = 7.5546e-04
Loss = 6.3504e-01, PNorm = 463.8656, GNorm = 0.8028, lr_0 = 7.5535e-04
Loss = 5.9843e-01, PNorm = 463.9443, GNorm = 0.7085, lr_0 = 7.5524e-04
Loss = 5.5411e-01, PNorm = 464.0112, GNorm = 0.4712, lr_0 = 7.5514e-04
Loss = 6.7808e-01, PNorm = 464.0759, GNorm = 0.4486, lr_0 = 7.5503e-04
Loss = 6.5074e-01, PNorm = 464.1392, GNorm = 1.0144, lr_0 = 7.5492e-04
Loss = 5.8135e-01, PNorm = 464.1935, GNorm = 0.5713, lr_0 = 7.5481e-04
Loss = 6.7652e-01, PNorm = 464.2502, GNorm = 0.6648, lr_0 = 7.5470e-04
Loss = 7.8101e-01, PNorm = 464.3243, GNorm = 0.4070, lr_0 = 7.5459e-04
Loss = 6.9635e-01, PNorm = 464.4058, GNorm = 1.1296, lr_0 = 7.5448e-04
Loss = 5.6290e-01, PNorm = 464.4872, GNorm = 0.4344, lr_0 = 7.5437e-04
Loss = 7.0264e-01, PNorm = 464.5560, GNorm = 0.4316, lr_0 = 7.5426e-04
Loss = 7.6358e-01, PNorm = 464.6165, GNorm = 0.6015, lr_0 = 7.5415e-04
Loss = 6.1053e-01, PNorm = 464.6833, GNorm = 0.4859, lr_0 = 7.5405e-04
Loss = 6.3227e-01, PNorm = 464.7455, GNorm = 0.6888, lr_0 = 7.5394e-04
Loss = 6.8164e-01, PNorm = 464.8028, GNorm = 0.5100, lr_0 = 7.5383e-04
Loss = 5.5798e-01, PNorm = 464.8640, GNorm = 0.4381, lr_0 = 7.5372e-04
Loss = 7.5927e-01, PNorm = 464.9291, GNorm = 0.8699, lr_0 = 7.5361e-04
Loss = 6.9341e-01, PNorm = 465.0037, GNorm = 0.5931, lr_0 = 7.5350e-04
Loss = 7.3543e-01, PNorm = 465.0999, GNorm = 0.6758, lr_0 = 7.5339e-04
Loss = 5.8056e-01, PNorm = 465.1926, GNorm = 0.7803, lr_0 = 7.5328e-04
Loss = 6.3952e-01, PNorm = 465.2623, GNorm = 0.5608, lr_0 = 7.5317e-04
Loss = 6.3802e-01, PNorm = 465.3142, GNorm = 0.6225, lr_0 = 7.5307e-04
Loss = 5.2438e-01, PNorm = 465.3609, GNorm = 1.0121, lr_0 = 7.5296e-04
Loss = 5.3608e-01, PNorm = 465.4019, GNorm = 0.9578, lr_0 = 7.5285e-04
Loss = 7.2325e-01, PNorm = 465.4330, GNorm = 0.5218, lr_0 = 7.5274e-04
Loss = 6.1479e-01, PNorm = 465.4720, GNorm = 0.4371, lr_0 = 7.5263e-04
Loss = 6.7164e-01, PNorm = 465.5185, GNorm = 0.6843, lr_0 = 7.5252e-04
Loss = 7.2900e-01, PNorm = 465.5850, GNorm = 0.5658, lr_0 = 7.5241e-04
Loss = 6.0380e-01, PNorm = 465.6683, GNorm = 0.6669, lr_0 = 7.5230e-04
Loss = 7.0933e-01, PNorm = 465.7494, GNorm = 0.4336, lr_0 = 7.5220e-04
Loss = 7.3763e-01, PNorm = 465.8330, GNorm = 0.6366, lr_0 = 7.5209e-04
Loss = 5.7484e-01, PNorm = 465.9196, GNorm = 1.1928, lr_0 = 7.5198e-04
Loss = 5.1656e-01, PNorm = 466.0054, GNorm = 0.4149, lr_0 = 7.5187e-04
Loss = 6.2352e-01, PNorm = 466.0745, GNorm = 0.4810, lr_0 = 7.5176e-04
Loss = 6.7717e-01, PNorm = 466.1276, GNorm = 0.6193, lr_0 = 7.5165e-04
Loss = 6.0166e-01, PNorm = 466.1850, GNorm = 0.8454, lr_0 = 7.5154e-04
Loss = 6.8432e-01, PNorm = 466.2655, GNorm = 0.6136, lr_0 = 7.5144e-04
Loss = 6.2479e-01, PNorm = 466.3391, GNorm = 0.7114, lr_0 = 7.5133e-04
Loss = 7.5831e-01, PNorm = 466.4111, GNorm = 0.9422, lr_0 = 7.5122e-04
Loss = 6.6109e-01, PNorm = 466.4816, GNorm = 0.5101, lr_0 = 7.5111e-04
Loss = 6.7224e-01, PNorm = 466.5535, GNorm = 0.5813, lr_0 = 7.5100e-04
