Command line
Loss = 7.4067e-01, PNorm = 171.1593, GNorm = 0.5429, lr_0 = 7.6899e-04
Loss = 6.5777e-01, PNorm = 171.2525, GNorm = 0.6901, lr_0 = 7.6940e-04
Loss = 9.4799e-01, PNorm = 171.3319, GNorm = 0.6908, lr_0 = 7.6981e-04
Loss = 6.7865e-01, PNorm = 171.4466, GNorm = 0.7974, lr_0 = 7.7022e-04
Loss = 7.6883e-01, PNorm = 171.5099, GNorm = 0.7821, lr_0 = 7.7062e-04
Loss = 7.6801e-01, PNorm = 171.5748, GNorm = 0.7211, lr_0 = 7.7103e-04
Loss = 7.7153e-01, PNorm = 171.6775, GNorm = 0.4807, lr_0 = 7.7144e-04
Loss = 8.2384e-01, PNorm = 171.7679, GNorm = 1.2041, lr_0 = 7.7184e-04
Loss = 7.0156e-01, PNorm = 171.8804, GNorm = 0.8056, lr_0 = 7.7225e-04
Loss = 6.8473e-01, PNorm = 171.9978, GNorm = 0.7305, lr_0 = 7.7266e-04
Loss = 8.0507e-01, PNorm = 172.0987, GNorm = 0.6451, lr_0 = 7.7307e-04
Loss = 7.5588e-01, PNorm = 172.2690, GNorm = 0.6060, lr_0 = 7.7347e-04
Loss = 8.0478e-01, PNorm = 172.3869, GNorm = 0.4621, lr_0 = 7.7388e-04
Loss = 6.4711e-01, PNorm = 172.4981, GNorm = 0.5522, lr_0 = 7.7429e-04
Loss = 8.1785e-01, PNorm = 172.6172, GNorm = 0.5554, lr_0 = 7.7469e-04
Loss = 7.7769e-01, PNorm = 172.7499, GNorm = 0.4684, lr_0 = 7.7510e-04
Loss = 8.8237e-01, PNorm = 172.8776, GNorm = 0.5313, lr_0 = 7.7551e-04
Loss = 8.4984e-01, PNorm = 173.0508, GNorm = 0.7120, lr_0 = 7.7592e-04
Loss = 8.8447e-01, PNorm = 173.2138, GNorm = 0.7170, lr_0 = 7.7632e-04
Loss = 8.1213e-01, PNorm = 173.3955, GNorm = 0.4138, lr_0 = 7.7673e-04
Loss = 7.3807e-01, PNorm = 173.5353, GNorm = 0.5713, lr_0 = 7.7714e-04
Loss = 8.7752e-01, PNorm = 173.6564, GNorm = 0.6034, lr_0 = 7.7754e-04
Loss = 8.1912e-01, PNorm = 173.7669, GNorm = 0.6274, lr_0 = 7.7795e-04
Loss = 8.7135e-01, PNorm = 173.8533, GNorm = 0.6184, lr_0 = 7.7836e-04
Loss = 8.4808e-01, PNorm = 173.9789, GNorm = 0.5421, lr_0 = 7.7877e-04
Loss = 8.8317e-01, PNorm = 174.1198, GNorm = 0.5343, lr_0 = 7.7917e-04
Loss = 7.9734e-01, PNorm = 174.2706, GNorm = 0.5331, lr_0 = 7.7958e-04
Loss = 8.7963e-01, PNorm = 174.4713, GNorm = 0.4598, lr_0 = 7.7999e-04
Loss = 7.7785e-01, PNorm = 174.6882, GNorm = 0.5114, lr_0 = 7.8039e-04
Loss = 7.8335e-01, PNorm = 174.8447, GNorm = 0.7282, lr_0 = 7.8080e-04
Loss = 8.7877e-01, PNorm = 174.9854, GNorm = 0.4647, lr_0 = 7.8121e-04
Loss = 9.4198e-01, PNorm = 175.1592, GNorm = 0.6135, lr_0 = 7.8162e-04
Loss = 6.6844e-01, PNorm = 175.3466, GNorm = 0.5554, lr_0 = 7.8202e-04
Loss = 7.2588e-01, PNorm = 175.4725, GNorm = 0.3456, lr_0 = 7.8243e-04
Loss = 8.1561e-01, PNorm = 175.5713, GNorm = 0.5345, lr_0 = 7.8284e-04
Loss = 8.2593e-01, PNorm = 175.7113, GNorm = 0.5430, lr_0 = 7.8324e-04
Loss = 7.2490e-01, PNorm = 175.8209, GNorm = 0.7877, lr_0 = 7.8365e-04
Loss = 6.3810e-01, PNorm = 175.8972, GNorm = 0.4930, lr_0 = 7.8406e-04
Loss = 8.4603e-01, PNorm = 175.9678, GNorm = 0.5185, lr_0 = 7.8447e-04
Loss = 7.4058e-01, PNorm = 176.1208, GNorm = 0.5408, lr_0 = 7.8487e-04
Loss = 7.1655e-01, PNorm = 176.2465, GNorm = 0.7411, lr_0 = 7.8528e-04
Loss = 7.9297e-01, PNorm = 176.3274, GNorm = 0.5905, lr_0 = 7.8569e-04
Loss = 7.6744e-01, PNorm = 176.4002, GNorm = 0.6080, lr_0 = 7.8609e-04
Loss = 7.7943e-01, PNorm = 176.4923, GNorm = 0.4620, lr_0 = 7.8650e-04
Loss = 8.9826e-01, PNorm = 176.6121, GNorm = 0.8415, lr_0 = 7.8691e-04
Loss = 7.2378e-01, PNorm = 176.7661, GNorm = 0.4480, lr_0 = 7.8732e-04
Loss = 8.5411e-01, PNorm = 176.9287, GNorm = 0.6915, lr_0 = 7.8772e-04
Loss = 7.2370e-01, PNorm = 177.0918, GNorm = 0.7947, lr_0 = 7.8813e-04
Loss = 8.5915e-01, PNorm = 177.2279, GNorm = 0.7934, lr_0 = 7.8854e-04
Loss = 7.8312e-01, PNorm = 177.4216, GNorm = 0.6583, lr_0 = 7.8894e-04
Loss = 7.2170e-01, PNorm = 177.6315, GNorm = 0.5805, lr_0 = 7.8935e-04
Loss = 5.6990e-01, PNorm = 177.7662, GNorm = 0.4155, lr_0 = 7.8976e-04
Loss = 7.9060e-01, PNorm = 177.8649, GNorm = 0.5325, lr_0 = 7.9017e-04
Loss = 6.7621e-01, PNorm = 177.9754, GNorm = 0.5917, lr_0 = 7.9057e-04
Loss = 7.0954e-01, PNorm = 178.0474, GNorm = 0.6098, lr_0 = 7.9098e-04
Loss = 8.0397e-01, PNorm = 178.1103, GNorm = 0.7909, lr_0 = 7.9139e-04
Loss = 7.5814e-01, PNorm = 178.2179, GNorm = 0.5336, lr_0 = 7.9179e-04
Loss = 7.7910e-01, PNorm = 178.3178, GNorm = 0.4898, lr_0 = 7.9220e-04
Loss = 7.2434e-01, PNorm = 178.4055, GNorm = 0.4843, lr_0 = 7.9261e-04
Loss = 8.5924e-01, PNorm = 178.4913, GNorm = 0.7519, lr_0 = 7.9302e-04
Loss = 7.5250e-01, PNorm = 178.6036, GNorm = 0.4876, lr_0 = 7.9342e-04
Loss = 8.7318e-01, PNorm = 178.7093, GNorm = 0.9831, lr_0 = 7.9383e-04
Loss = 8.1674e-01, PNorm = 178.8428, GNorm = 0.4482, lr_0 = 7.9424e-04
Loss = 7.6599e-01, PNorm = 179.0047, GNorm = 0.5393, lr_0 = 7.9464e-04
Loss = 7.4831e-01, PNorm = 179.1130, GNorm = 0.6496, lr_0 = 7.9505e-04
Loss = 6.7219e-01, PNorm = 179.2054, GNorm = 0.6818, lr_0 = 7.9546e-04
Loss = 7.8733e-01, PNorm = 179.2702, GNorm = 0.5490, lr_0 = 7.9587e-04
Loss = 6.6192e-01, PNorm = 179.3349, GNorm = 0.6685, lr_0 = 7.9627e-04
Loss = 7.0717e-01, PNorm = 179.3975, GNorm = 0.6207, lr_0 = 7.9668e-04
Loss = 7.5647e-01, PNorm = 179.4478, GNorm = 0.4715, lr_0 = 7.9709e-04
Loss = 7.5467e-01, PNorm = 179.4927, GNorm = 0.5680, lr_0 = 7.9749e-04
Loss = 6.6044e-01, PNorm = 179.5416, GNorm = 0.6669, lr_0 = 7.9790e-04
Loss = 8.0475e-01, PNorm = 179.5852, GNorm = 0.4491, lr_0 = 7.9831e-04
Loss = 7.2487e-01, PNorm = 179.6975, GNorm = 0.5554, lr_0 = 7.9872e-04
Loss = 7.3645e-01, PNorm = 179.8050, GNorm = 0.5598, lr_0 = 7.9912e-04
Loss = 6.9527e-01, PNorm = 179.8941, GNorm = 0.4826, lr_0 = 7.9953e-04
Loss = 8.8523e-01, PNorm = 179.9937, GNorm = 0.6855, lr_0 = 7.9994e-04
Loss = 9.0222e-01, PNorm = 180.1486, GNorm = 0.4425, lr_0 = 8.0034e-04
Loss = 8.1942e-01, PNorm = 180.3135, GNorm = 0.5870, lr_0 = 8.0075e-04
Loss = 8.0670e-01, PNorm = 180.4453, GNorm = 0.6067, lr_0 = 8.0116e-04
Loss = 8.0760e-01, PNorm = 180.5593, GNorm = 0.4708, lr_0 = 8.0157e-04
Loss = 7.2399e-01, PNorm = 180.6502, GNorm = 0.7258, lr_0 = 8.0197e-04
Loss = 9.0720e-01, PNorm = 180.7316, GNorm = 0.7024, lr_0 = 8.0238e-04
Loss = 7.7519e-01, PNorm = 180.8064, GNorm = 0.5625, lr_0 = 8.0279e-04
Loss = 7.0903e-01, PNorm = 180.8626, GNorm = 0.7554, lr_0 = 8.0319e-04
Loss = 8.2798e-01, PNorm = 180.9080, GNorm = 0.7092, lr_0 = 8.0360e-04
Loss = 8.0563e-01, PNorm = 180.9813, GNorm = 0.4796, lr_0 = 8.0401e-04
Loss = 8.7236e-01, PNorm = 181.0539, GNorm = 0.5679, lr_0 = 8.0442e-04
Loss = 8.4083e-01, PNorm = 181.1256, GNorm = 0.4345, lr_0 = 8.0482e-04
Loss = 7.4978e-01, PNorm = 181.2115, GNorm = 0.3811, lr_0 = 8.0523e-04
Loss = 7.7479e-01, PNorm = 181.2912, GNorm = 0.3550, lr_0 = 8.0564e-04
Loss = 6.2569e-01, PNorm = 181.3713, GNorm = 1.0246, lr_0 = 8.0604e-04
Loss = 6.2770e-01, PNorm = 181.4216, GNorm = 0.5183, lr_0 = 8.0645e-04
Loss = 7.3472e-01, PNorm = 181.4567, GNorm = 0.8032, lr_0 = 8.0686e-04
Loss = 7.4603e-01, PNorm = 181.4997, GNorm = 0.5091, lr_0 = 8.0726e-04
Loss = 6.7016e-01, PNorm = 181.5497, GNorm = 0.5854, lr_0 = 8.0767e-04
Loss = 7.8472e-01, PNorm = 181.6014, GNorm = 0.6724, lr_0 = 8.0808e-04
Loss = 8.0135e-01, PNorm = 181.6694, GNorm = 0.7023, lr_0 = 8.0849e-04
Loss = 7.8616e-01, PNorm = 181.7403, GNorm = 0.5182, lr_0 = 8.0889e-04
Loss = 7.3449e-01, PNorm = 181.8302, GNorm = 0.4039, lr_0 = 8.0930e-04
Loss = 6.0111e-01, PNorm = 181.9254, GNorm = 0.5063, lr_0 = 8.0971e-04
Loss = 7.0275e-01, PNorm = 181.9955, GNorm = 0.5119, lr_0 = 8.1011e-04
Loss = 7.6484e-01, PNorm = 182.0555, GNorm = 0.8993, lr_0 = 8.1052e-04
Loss = 7.4627e-01, PNorm = 182.1336, GNorm = 0.5820, lr_0 = 8.1093e-04
Loss = 7.1583e-01, PNorm = 182.2190, GNorm = 0.4328, lr_0 = 8.1134e-04
Loss = 7.3815e-01, PNorm = 182.3091, GNorm = 0.4615, lr_0 = 8.1174e-04
Loss = 8.0488e-01, PNorm = 182.3891, GNorm = 0.7749, lr_0 = 8.1215e-04
Loss = 8.3089e-01, PNorm = 182.5067, GNorm = 0.5242, lr_0 = 8.1256e-04
Loss = 7.1453e-01, PNorm = 182.6468, GNorm = 0.4953, lr_0 = 8.1296e-04
Loss = 8.4223e-01, PNorm = 182.7507, GNorm = 0.6262, lr_0 = 8.1337e-04
Loss = 7.8868e-01, PNorm = 182.8750, GNorm = 0.5280, lr_0 = 8.1378e-04
Loss = 7.7394e-01, PNorm = 182.9895, GNorm = 0.8082, lr_0 = 8.1419e-04
Loss = 6.8348e-01, PNorm = 183.0981, GNorm = 0.8335, lr_0 = 8.1459e-04
Loss = 6.0560e-01, PNorm = 183.1699, GNorm = 0.7624, lr_0 = 8.1500e-04
Loss = 7.6925e-01, PNorm = 183.2413, GNorm = 0.6863, lr_0 = 8.1541e-04
Loss = 7.0921e-01, PNorm = 183.3475, GNorm = 0.5494, lr_0 = 8.1581e-04
Loss = 7.4339e-01, PNorm = 183.4384, GNorm = 0.4561, lr_0 = 8.1622e-04
Loss = 8.1133e-01, PNorm = 183.5133, GNorm = 0.5440, lr_0 = 8.1663e-04
Loss = 8.0788e-01, PNorm = 183.6108, GNorm = 0.7476, lr_0 = 8.1704e-04
Loss = 6.2077e-01, PNorm = 183.6972, GNorm = 0.3022, lr_0 = 8.1744e-04
Loss = 7.8198e-01, PNorm = 183.7712, GNorm = 0.5917, lr_0 = 8.1785e-04
Loss = 7.2264e-01, PNorm = 183.8944, GNorm = 0.6398, lr_0 = 8.1826e-04
Loss = 8.4549e-01, PNorm = 183.9968, GNorm = 0.4419, lr_0 = 8.1866e-04
Loss = 7.6695e-01, PNorm = 184.1173, GNorm = 0.6285, lr_0 = 8.1907e-04
Loss = 8.6949e-01, PNorm = 184.2251, GNorm = 0.6413, lr_0 = 8.1948e-04
Loss = 6.1063e-01, PNorm = 184.3068, GNorm = 0.5056, lr_0 = 8.1989e-04
Loss = 6.6942e-01, PNorm = 184.3884, GNorm = 0.4592, lr_0 = 8.2029e-04
Loss = 8.0425e-01, PNorm = 184.4814, GNorm = 0.4820, lr_0 = 8.2070e-04
Loss = 7.0116e-01, PNorm = 184.6283, GNorm = 0.4962, lr_0 = 8.2111e-04
Loss = 6.8003e-01, PNorm = 184.7604, GNorm = 0.4178, lr_0 = 8.2151e-04
Loss = 7.9112e-01, PNorm = 184.8718, GNorm = 0.5668, lr_0 = 8.2192e-04
Loss = 6.8982e-01, PNorm = 184.9946, GNorm = 0.4045, lr_0 = 8.2233e-04
Loss = 8.0523e-01, PNorm = 185.0767, GNorm = 0.9812, lr_0 = 8.2274e-04
Loss = 8.4686e-01, PNorm = 185.1809, GNorm = 0.5101, lr_0 = 8.2314e-04
Loss = 8.6528e-01, PNorm = 185.3809, GNorm = 1.0629, lr_0 = 8.2355e-04
Loss = 7.9033e-01, PNorm = 185.6005, GNorm = 0.4837, lr_0 = 8.2396e-04
Loss = 7.5206e-01, PNorm = 185.8258, GNorm = 0.6132, lr_0 = 8.2436e-04
Loss = 7.3765e-01, PNorm = 185.9922, GNorm = 0.3896, lr_0 = 8.2477e-04
Loss = 7.1893e-01, PNorm = 186.1350, GNorm = 0.4375, lr_0 = 8.2518e-04
Loss = 5.9123e-01, PNorm = 186.3020, GNorm = 0.6526, lr_0 = 8.2559e-04
Loss = 7.7375e-01, PNorm = 186.3991, GNorm = 0.5977, lr_0 = 8.2599e-04
Loss = 6.7544e-01, PNorm = 186.5126, GNorm = 0.5215, lr_0 = 8.2640e-04
Loss = 8.8148e-01, PNorm = 186.6121, GNorm = 0.8570, lr_0 = 8.2681e-04
Loss = 8.1725e-01, PNorm = 186.7653, GNorm = 0.6745, lr_0 = 8.2721e-04
Loss = 7.4564e-01, PNorm = 186.9886, GNorm = 0.8950, lr_0 = 8.2762e-04
Loss = 7.1438e-01, PNorm = 187.1618, GNorm = 0.4914, lr_0 = 8.2803e-04
Loss = 7.0607e-01, PNorm = 187.2997, GNorm = 0.6106, lr_0 = 8.2844e-04
Loss = 7.6376e-01, PNorm = 187.4275, GNorm = 0.5248, lr_0 = 8.2884e-04
Loss = 7.9887e-01, PNorm = 187.6146, GNorm = 0.4916, lr_0 = 8.2925e-04
Loss = 7.6355e-01, PNorm = 187.7955, GNorm = 0.8302, lr_0 = 8.2966e-04
Loss = 7.9381e-01, PNorm = 187.9308, GNorm = 0.4205, lr_0 = 8.3006e-04
Loss = 7.4242e-01, PNorm = 188.0541, GNorm = 0.4124, lr_0 = 8.3047e-04
Loss = 7.8855e-01, PNorm = 188.1719, GNorm = 0.6051, lr_0 = 8.3088e-04
Loss = 9.5756e-01, PNorm = 188.2877, GNorm = 0.6067, lr_0 = 8.3129e-04
Loss = 6.9541e-01, PNorm = 188.4721, GNorm = 0.4470, lr_0 = 8.3169e-04
Loss = 8.5610e-01, PNorm = 188.6013, GNorm = 0.5942, lr_0 = 8.3210e-04
Loss = 8.1825e-01, PNorm = 188.7209, GNorm = 0.5657, lr_0 = 8.3251e-04
Loss = 7.6151e-01, PNorm = 188.8517, GNorm = 0.5465, lr_0 = 8.3291e-04
Loss = 6.5916e-01, PNorm = 188.9599, GNorm = 0.4967, lr_0 = 8.3332e-04
Loss = 8.6700e-01, PNorm = 189.0348, GNorm = 0.5449, lr_0 = 8.3373e-04
Loss = 6.5877e-01, PNorm = 189.1496, GNorm = 0.7410, lr_0 = 8.3414e-04
Loss = 8.6139e-01, PNorm = 189.2584, GNorm = 1.3884, lr_0 = 8.3454e-04
Loss = 8.3082e-01, PNorm = 189.3767, GNorm = 0.4698, lr_0 = 8.3495e-04
Loss = 8.0702e-01, PNorm = 189.5150, GNorm = 0.5202, lr_0 = 8.3536e-04
Loss = 6.6814e-01, PNorm = 189.6363, GNorm = 0.3980, lr_0 = 8.3576e-04
Loss = 9.0142e-01, PNorm = 189.7381, GNorm = 0.8503, lr_0 = 8.3617e-04
Loss = 8.6723e-01, PNorm = 189.9261, GNorm = 0.8477, lr_0 = 8.3658e-04
Loss = 7.9940e-01, PNorm = 190.1012, GNorm = 0.5189, lr_0 = 8.3699e-04
Loss = 7.2449e-01, PNorm = 190.2232, GNorm = 0.5770, lr_0 = 8.3739e-04
Loss = 6.9612e-01, PNorm = 190.3201, GNorm = 0.4864, lr_0 = 8.3780e-04
Loss = 8.2564e-01, PNorm = 190.4124, GNorm = 0.4465, lr_0 = 8.3821e-04
Loss = 7.3919e-01, PNorm = 190.5360, GNorm = 0.7498, lr_0 = 8.3861e-04
Loss = 6.8026e-01, PNorm = 190.6483, GNorm = 0.5912, lr_0 = 8.3902e-04
Loss = 7.7101e-01, PNorm = 190.7135, GNorm = 1.0351, lr_0 = 8.3943e-04
Loss = 7.0109e-01, PNorm = 190.7873, GNorm = 0.4494, lr_0 = 8.3984e-04
Loss = 8.9493e-01, PNorm = 190.8968, GNorm = 0.7073, lr_0 = 8.4024e-04
Loss = 7.2809e-01, PNorm = 191.0433, GNorm = 0.5481, lr_0 = 8.4065e-04
Loss = 7.4953e-01, PNorm = 191.1808, GNorm = 0.4216, lr_0 = 8.4106e-04
Loss = 7.1158e-01, PNorm = 191.2957, GNorm = 0.4698, lr_0 = 8.4146e-04
Loss = 8.0211e-01, PNorm = 191.4040, GNorm = 0.5646, lr_0 = 8.4187e-04
Loss = 7.1144e-01, PNorm = 191.5101, GNorm = 0.5966, lr_0 = 8.4228e-04
Loss = 6.5885e-01, PNorm = 191.5881, GNorm = 0.5299, lr_0 = 8.4269e-04
Loss = 7.5988e-01, PNorm = 191.6782, GNorm = 0.5238, lr_0 = 8.4309e-04
Loss = 7.6949e-01, PNorm = 191.7791, GNorm = 0.5691, lr_0 = 8.4350e-04
Loss = 6.6875e-01, PNorm = 191.8693, GNorm = 0.3821, lr_0 = 8.4391e-04
Loss = 7.1337e-01, PNorm = 191.9435, GNorm = 0.4850, lr_0 = 8.4431e-04
Loss = 7.7593e-01, PNorm = 192.0587, GNorm = 0.4144, lr_0 = 8.4472e-04
Loss = 8.4873e-01, PNorm = 192.2226, GNorm = 0.5544, lr_0 = 8.4513e-04
Loss = 6.6502e-01, PNorm = 192.3900, GNorm = 0.5691, lr_0 = 8.4554e-04
Loss = 6.5922e-01, PNorm = 192.5095, GNorm = 0.5562, lr_0 = 8.4594e-04
Loss = 7.7974e-01, PNorm = 192.6043, GNorm = 0.6016, lr_0 = 8.4635e-04
Loss = 7.6010e-01, PNorm = 192.7282, GNorm = 0.3981, lr_0 = 8.4676e-04
Loss = 7.3004e-01, PNorm = 192.8441, GNorm = 0.6331, lr_0 = 8.4716e-04
Loss = 7.8162e-01, PNorm = 192.9298, GNorm = 0.3432, lr_0 = 8.4757e-04
Loss = 7.2559e-01, PNorm = 193.0568, GNorm = 0.6277, lr_0 = 8.4798e-04
Loss = 7.7961e-01, PNorm = 193.1876, GNorm = 0.5003, lr_0 = 8.4839e-04
Loss = 8.5069e-01, PNorm = 193.3394, GNorm = 0.6166, lr_0 = 8.4879e-04
Loss = 7.3425e-01, PNorm = 193.5172, GNorm = 0.6584, lr_0 = 8.4920e-04
Loss = 7.4118e-01, PNorm = 193.6557, GNorm = 0.8991, lr_0 = 8.4961e-04
Loss = 6.8863e-01, PNorm = 193.7532, GNorm = 0.5864, lr_0 = 8.5001e-04
Loss = 7.7091e-01, PNorm = 193.8283, GNorm = 0.5376, lr_0 = 8.5042e-04
Loss = 7.5794e-01, PNorm = 193.9110, GNorm = 0.5315, lr_0 = 8.5083e-04
Loss = 8.6196e-01, PNorm = 194.0407, GNorm = 0.4272, lr_0 = 8.5123e-04
Loss = 7.3141e-01, PNorm = 194.2322, GNorm = 0.5738, lr_0 = 8.5164e-04
Loss = 6.5081e-01, PNorm = 194.3493, GNorm = 0.3812, lr_0 = 8.5205e-04
Loss = 7.6802e-01, PNorm = 194.4344, GNorm = 0.8254, lr_0 = 8.5246e-04
Loss = 6.8761e-01, PNorm = 194.5376, GNorm = 0.6436, lr_0 = 8.5286e-04
Loss = 6.6252e-01, PNorm = 194.6062, GNorm = 0.5825, lr_0 = 8.5327e-04
Loss = 7.5719e-01, PNorm = 194.6711, GNorm = 0.4260, lr_0 = 8.5368e-04
Loss = 7.8681e-01, PNorm = 194.7603, GNorm = 0.4822, lr_0 = 8.5408e-04
Loss = 6.4489e-01, PNorm = 194.8345, GNorm = 0.6399, lr_0 = 8.5449e-04
Loss = 7.0345e-01, PNorm = 194.8723, GNorm = 0.6617, lr_0 = 8.5490e-04
Loss = 8.2328e-01, PNorm = 194.9182, GNorm = 0.4415, lr_0 = 8.5531e-04
Loss = 8.5584e-01, PNorm = 194.9869, GNorm = 0.6587, lr_0 = 8.5571e-04
Loss = 6.6729e-01, PNorm = 195.0682, GNorm = 0.4310, lr_0 = 8.5612e-04
Loss = 8.0318e-01, PNorm = 195.1521, GNorm = 0.5064, lr_0 = 8.5653e-04
Loss = 8.3689e-01, PNorm = 195.3015, GNorm = 0.4963, lr_0 = 8.5693e-04
Loss = 7.2142e-01, PNorm = 195.4724, GNorm = 0.4529, lr_0 = 8.5734e-04
Loss = 8.8057e-01, PNorm = 195.6056, GNorm = 0.5376, lr_0 = 8.5775e-04
Loss = 7.9317e-01, PNorm = 195.7824, GNorm = 0.6000, lr_0 = 8.5816e-04
Loss = 7.6258e-01, PNorm = 195.9373, GNorm = 0.8256, lr_0 = 8.5856e-04
Loss = 6.7853e-01, PNorm = 196.0733, GNorm = 0.4626, lr_0 = 8.5897e-04
Loss = 9.2899e-01, PNorm = 196.1979, GNorm = 0.7209, lr_0 = 8.5938e-04
Loss = 7.7909e-01, PNorm = 196.3439, GNorm = 0.4677, lr_0 = 8.5978e-04
Loss = 6.9866e-01, PNorm = 196.4699, GNorm = 0.7534, lr_0 = 8.6019e-04
Loss = 7.8961e-01, PNorm = 196.5645, GNorm = 0.5166, lr_0 = 8.6060e-04
Loss = 6.9554e-01, PNorm = 196.6544, GNorm = 1.1046, lr_0 = 8.6101e-04
Loss = 7.0768e-01, PNorm = 196.7225, GNorm = 0.4937, lr_0 = 8.6141e-04
Loss = 7.1739e-01, PNorm = 196.7915, GNorm = 0.6217, lr_0 = 8.6182e-04
Loss = 6.9450e-01, PNorm = 196.8556, GNorm = 0.7024, lr_0 = 8.6223e-04
Loss = 6.6760e-01, PNorm = 196.9254, GNorm = 0.4896, lr_0 = 8.6263e-04
Loss = 9.6187e-01, PNorm = 196.9923, GNorm = 0.9459, lr_0 = 8.6304e-04
Loss = 8.4463e-01, PNorm = 197.1352, GNorm = 0.4491, lr_0 = 8.6345e-04
Loss = 7.3974e-01, PNorm = 197.2896, GNorm = 0.6493, lr_0 = 8.6386e-04
Loss = 8.1814e-01, PNorm = 197.4204, GNorm = 0.5498, lr_0 = 8.6426e-04
Loss = 6.0546e-01, PNorm = 197.5518, GNorm = 0.3839, lr_0 = 8.6467e-04
Loss = 8.4945e-01, PNorm = 197.6439, GNorm = 0.7135, lr_0 = 8.6508e-04
Loss = 8.2078e-01, PNorm = 197.7906, GNorm = 0.5733, lr_0 = 8.6548e-04
Loss = 8.5444e-01, PNorm = 197.9162, GNorm = 0.4916, lr_0 = 8.6589e-04
Loss = 7.0146e-01, PNorm = 198.0418, GNorm = 0.5965, lr_0 = 8.6630e-04
Loss = 8.0704e-01, PNorm = 198.1763, GNorm = 0.5291, lr_0 = 8.6671e-04
Loss = 7.2407e-01, PNorm = 198.3348, GNorm = 0.4234, lr_0 = 8.6711e-04
Loss = 8.7619e-01, PNorm = 198.4814, GNorm = 0.5839, lr_0 = 8.6752e-04
Loss = 6.4564e-01, PNorm = 198.7422, GNorm = 0.6880, lr_0 = 8.6793e-04
Loss = 8.8161e-01, PNorm = 198.9574, GNorm = 0.4575, lr_0 = 8.6833e-04
Loss = 7.6133e-01, PNorm = 199.2094, GNorm = 0.5929, lr_0 = 8.6874e-04
Loss = 6.6359e-01, PNorm = 199.3903, GNorm = 0.4493, lr_0 = 8.6915e-04
Loss = 7.8500e-01, PNorm = 199.4943, GNorm = 0.4364, lr_0 = 8.6956e-04
Loss = 7.9371e-01, PNorm = 199.5738, GNorm = 0.5662, lr_0 = 8.6996e-04
Loss = 6.6721e-01, PNorm = 199.6565, GNorm = 0.3785, lr_0 = 8.7037e-04
Loss = 7.9936e-01, PNorm = 199.7378, GNorm = 0.4487, lr_0 = 8.7078e-04
Loss = 6.9480e-01, PNorm = 199.8566, GNorm = 0.5547, lr_0 = 8.7118e-04
Loss = 7.1642e-01, PNorm = 199.9562, GNorm = 0.3533, lr_0 = 8.7159e-04
Loss = 7.2631e-01, PNorm = 200.0559, GNorm = 0.6507, lr_0 = 8.7200e-04
Loss = 7.4405e-01, PNorm = 200.2160, GNorm = 0.5615, lr_0 = 8.7241e-04
Loss = 7.4056e-01, PNorm = 200.3845, GNorm = 0.4754, lr_0 = 8.7281e-04
Loss = 7.3408e-01, PNorm = 200.5242, GNorm = 0.4920, lr_0 = 8.7322e-04
Loss = 8.1664e-01, PNorm = 200.6215, GNorm = 0.6339, lr_0 = 8.7363e-04
Loss = 7.5408e-01, PNorm = 200.6956, GNorm = 0.5643, lr_0 = 8.7403e-04
Loss = 6.9373e-01, PNorm = 200.7652, GNorm = 0.4764, lr_0 = 8.7444e-04
Loss = 7.1821e-01, PNorm = 200.8687, GNorm = 0.5355, lr_0 = 8.7485e-04
Loss = 8.4974e-01, PNorm = 200.9798, GNorm = 0.6161, lr_0 = 8.7526e-04
Loss = 7.1670e-01, PNorm = 201.1264, GNorm = 0.7156, lr_0 = 8.7566e-04
Loss = 7.3708e-01, PNorm = 201.2915, GNorm = 0.3667, lr_0 = 8.7607e-04
Loss = 7.4814e-01, PNorm = 201.4321, GNorm = 0.5338, lr_0 = 8.7648e-04
Loss = 7.9700e-01, PNorm = 201.5418, GNorm = 0.5694, lr_0 = 8.7688e-04
Loss = 8.7629e-01, PNorm = 201.6608, GNorm = 0.7151, lr_0 = 8.7729e-04
Loss = 6.6468e-01, PNorm = 201.7911, GNorm = 0.5217, lr_0 = 8.7770e-04
Loss = 7.3195e-01, PNorm = 201.8809, GNorm = 0.4906, lr_0 = 8.7811e-04
Loss = 7.1044e-01, PNorm = 201.9953, GNorm = 0.4271, lr_0 = 8.7851e-04
Loss = 7.9520e-01, PNorm = 202.0986, GNorm = 0.6877, lr_0 = 8.7892e-04
Loss = 8.3493e-01, PNorm = 202.2485, GNorm = 0.7296, lr_0 = 8.7933e-04
Loss = 7.5780e-01, PNorm = 202.4308, GNorm = 0.4754, lr_0 = 8.7973e-04
Loss = 7.5352e-01, PNorm = 202.5765, GNorm = 0.5369, lr_0 = 8.8014e-04
Loss = 8.0631e-01, PNorm = 202.7283, GNorm = 0.6658, lr_0 = 8.8055e-04
Loss = 7.9651e-01, PNorm = 202.8733, GNorm = 0.5135, lr_0 = 8.8096e-04
Loss = 7.9020e-01, PNorm = 202.9957, GNorm = 0.5160, lr_0 = 8.8136e-04
Loss = 7.0871e-01, PNorm = 203.1077, GNorm = 0.4161, lr_0 = 8.8177e-04
Loss = 8.3867e-01, PNorm = 203.2089, GNorm = 0.4229, lr_0 = 8.8218e-04
